Exchflg,Mktflg,Sizeflg,BMflg,Date,SampSize,Pdret_tmv,Pdret_mc
0,A,4,3,2017-05-11,96,-0.0041,-0.0108
0,A,5,3,2017-05-11,82,0.0036,0.0008
0,A,1,4,2017-05-11,95,-0.0094,-0.0096
0,A,2,4,2017-05-11,103,-0.0053,-0.0092
0,A,3,4,2017-05-11,118,-0.0109,-0.0060
0,A,4,4,2017-05-11,97,-0.0041,-0.0067
0,A,5,4,2017-05-11,81,0.0096,0.0086
0,A,1,5,2017-05-11,85,-0.0076,-0.0048
0,A,2,5,2017-05-11,95,-0.0035,-0.0064
0,A,3,5,2017-05-11,82,-0.0071,-0.0076
0,A,4,5,2017-05-11,81,-0.0007,0.0026
0,A,5,5,2017-05-11,150,0.0111,0.0103
0,A,1,1,2017-05-12,106,-0.0003,0.0082
0,A,2,1,2017-05-12,80,0.0001,0.0055
0,A,3,1,2017-05-12,89,-0.0014,-0.0050
0,A,4,1,2017-05-12,119,-0.0054,-0.0053
0,A,5,1,2017-05-12,99,-0.0010,-0.0036
0,A,1,2,2017-05-12,111,-0.0003,-0.0020
0,A,2,2,2017-05-12,109,-0.0005,-0.0022
0,A,3,2,2017-05-12,92,-0.0069,-0.0023
0,A,4,2,2017-05-12,100,-0.0056,-0.0035
0,A,5,2,2017-05-12,80,-0.0015,-0.0009
0,A,1,3,2017-05-12,96,-0.0021,0.0009
0,A,2,3,2017-05-12,107,-0.0044,-0.0033
0,A,3,3,2017-05-12,111,-0.0006,-0.0029
0,A,4,3,2017-05-12,96,-0.0026,0.0020
0,A,5,3,2017-05-12,82,0.0041,0.0030
0,A,1,4,2017-05-12,95,-0.0007,0.0004
0,A,2,4,2017-05-12,103,-0.0011,0.0027
0,A,3,4,2017-05-12,118,0.0016,0.0035
0,A,4,4,2017-05-12,97,0.0043,-0.0028
0,A,5,4,2017-05-12,81,0.0009,0.0010
0,A,1,5,2017-05-12,85,-0.0036,-0.0028
0,A,2,5,2017-05-12,95,0.0005,0.0009
0,A,3,5,2017-05-12,82,-0.0012,0.0024
0,A,4,5,2017-05-12,81,0.0030,0.0027
0,A,5,5,2017-05-12,150,0.0018,0.0021
0,A,1,1,2017-05-15,106,0.0085,0.0116
0,A,2,1,2017-05-15,80,-0.0001,0.0027
0,A,3,1,2017-05-15,89,0.0056,0.0074
0,A,4,1,2017-05-15,119,0.0068,0.0028
0,A,5,1,2017-05-15,99,0.0034,0.0035
0,A,1,2,2017-05-15,111,0.0017,-0.0030
0,A,2,2,2017-05-15,109,0.0021,0.0000
0,A,3,2,2017-05-15,92,0.0029,0.0047
0,A,4,2,2017-05-15,100,0.0013,0.0032
0,A,5,2,2017-05-15,80,0.0158,0.0126
0,A,1,3,2017-05-15,96,0.0079,0.0045
0,A,2,3,2017-05-15,107,0.0017,0.0049
0,A,3,3,2017-05-15,111,0.0037,0.0039
0,A,4,3,2017-05-15,96,0.0042,0.0010
0,A,5,3,2017-05-15,82,0.0088,0.0115
0,A,1,4,2017-05-15,95,0.0029,0.0032
0,A,2,4,2017-05-15,103,0.0039,0.0064
0,A,3,4,2017-05-15,118,0.0062,0.0048
0,A,4,4,2017-05-15,97,0.0085,0.0000
0,A,5,4,2017-05-15,81,0.0023,0.0023
0,A,1,5,2017-05-15,85,0.0019,0.0047
0,A,2,5,2017-05-15,95,0.0002,0.0035
0,A,3,5,2017-05-15,82,0.0016,0.0041
0,A,4,5,2017-05-15,81,0.0064,0.0021
0,A,5,5,2017-05-15,150,0.0041,0.0043
0,A,1,1,2017-05-16,106,0.0211,0.0183
0,A,2,1,2017-05-16,80,0.0288,0.0215
0,A,3,1,2017-05-16,89,0.0251,0.0287
0,A,4,1,2017-05-16,119,0.0215,0.0215
0,A,5,1,2017-05-16,99,0.0231,0.0189
0,A,1,2,2017-05-16,111,0.0255,0.0235
0,A,2,2,2017-05-16,109,0.0303,0.0263
0,A,3,2,2017-05-16,92,0.0218,0.0205
0,A,4,2,2017-05-16,100,0.0240,0.0256
0,A,5,2,2017-05-16,80,0.0230,0.0242
0,A,1,3,2017-05-16,96,0.0252,0.0271
0,A,2,3,2017-05-16,107,0.0245,0.0249
0,A,3,3,2017-05-16,111,0.0272,0.0235
0,A,4,3,2017-05-16,96,0.0227,0.0351
0,A,5,3,2017-05-16,82,0.0205,0.0178
0,A,1,4,2017-05-16,95,0.0268,0.0255
0,A,2,4,2017-05-16,103,0.0194,0.0279
0,A,3,4,2017-05-16,118,0.0216,0.0198
0,A,4,4,2017-05-16,97,0.0200,0.0167
0,A,5,4,2017-05-16,81,0.0151,0.0168
0,A,1,5,2017-05-16,85,0.0177,0.0198
0,A,2,5,2017-05-16,95,0.0194,0.0203
0,A,3,5,2017-05-16,82,0.0186,0.0159
0,A,4,5,2017-05-16,81,0.0181,0.0237
0,A,5,5,2017-05-16,150,0.0081,0.0083
0,A,1,1,2017-05-17,106,0.0063,0.0147
0,A,2,1,2017-05-17,80,0.0068,0.0026
0,A,3,1,2017-05-17,89,0.0067,0.0036
0,A,4,1,2017-05-17,119,0.0040,0.0036
0,A,5,1,2017-05-17,99,0.0023,0.0074
0,A,1,2,2017-05-17,111,0.0077,0.0068
0,A,2,2,2017-05-17,109,0.0054,0.0088
0,A,3,2,2017-05-17,92,0.0060,0.0029
0,A,4,2,2017-05-17,100,0.0016,0.0039
0,A,5,2,2017-05-17,80,-0.0088,-0.0097
0,A,1,3,2017-05-17,96,0.0039,0.0054
0,A,2,3,2017-05-17,107,0.0045,0.0073
0,A,3,3,2017-05-17,111,0.0041,0.0035
0,A,4,3,2017-05-17,96,0.0010,-0.0040
0,A,5,3,2017-05-17,82,-0.0040,-0.0021
0,A,1,4,2017-05-17,95,0.0117,0.0072
0,A,2,4,2017-05-17,103,0.0046,0.0044
0,A,3,4,2017-05-17,118,0.0061,0.0026
0,A,4,4,2017-05-17,97,0.0039,0.0067
0,A,5,4,2017-05-17,81,-0.0017,-0.0027
0,A,1,5,2017-05-17,85,0.0108,0.0066
0,A,2,5,2017-05-17,95,0.0058,0.0068
0,A,3,5,2017-05-17,82,0.0069,0.0017
0,A,4,5,2017-05-17,81,0.0024,0.0070
0,A,5,5,2017-05-17,150,-0.0047,-0.0046
0,A,1,1,2017-05-18,106,-0.0090,-0.0023
0,A,2,1,2017-05-18,80,-0.0040,-0.0083
0,A,3,1,2017-05-18,89,-0.0096,-0.0088
0,A,4,1,2017-05-18,119,-0.0077,-0.0055
0,A,5,1,2017-05-18,99,-0.0030,-0.0020
0,A,1,2,2017-05-18,111,-0.0018,-0.0041
0,A,2,2,2017-05-18,109,-0.0087,-0.0052
0,A,3,2,2017-05-18,92,-0.0098,-0.0147
0,A,4,2,2017-05-18,100,-0.0087,-0.0107
0,A,5,2,2017-05-18,80,-0.0025,-0.0054
0,A,1,3,2017-05-18,96,-0.0044,-0.0072
0,A,2,3,2017-05-18,107,-0.0090,-0.0052
0,A,3,3,2017-05-18,111,-0.0049,-0.0080
0,A,4,3,2017-05-18,96,-0.0088,-0.0051
0,A,5,3,2017-05-18,82,-0.0036,-0.0012
0,A,1,4,2017-05-18,95,-0.0071,-0.0058
0,A,2,4,2017-05-18,103,-0.0105,-0.0057
0,A,3,4,2017-05-18,118,-0.0078,-0.0072
0,A,4,4,2017-05-18,97,-0.0059,-0.0053
0,A,5,4,2017-05-18,81,-0.0067,-0.0093
0,A,1,5,2017-05-18,85,-0.0111,-0.0136
0,A,2,5,2017-05-18,95,-0.0131,-0.0107
0,A,3,5,2017-05-18,82,-0.0057,-0.0103
0,A,4,5,2017-05-18,81,-0.0045,-0.0117
0,A,5,5,2017-05-18,150,-0.0034,-0.0029
0,A,1,1,2017-05-19,106,-0.0014,-0.0062
0,A,2,1,2017-05-19,80,-0.0034,0.0047
0,A,3,1,2017-05-19,89,-0.0014,-0.0012
0,A,4,1,2017-05-19,119,-0.0005,-0.0021
0,A,5,1,2017-05-19,99,-0.0031,-0.0033
0,A,1,2,2017-05-19,111,0.0011,-0.0047
0,A,2,2,2017-05-19,109,-0.0014,-0.0027
0,A,3,2,2017-05-19,92,-0.0046,-0.0027
0,A,4,2,2017-05-19,100,0.0014,0.0034
0,A,5,2,2017-05-19,80,0.0038,0.0020
0,A,1,3,2017-05-19,96,0.0011,-0.0003
0,A,2,3,2017-05-19,107,0.0012,0.0008
0,A,3,3,2017-05-19,111,0.0011,-0.0012
0,A,4,3,2017-05-19,96,0.0031,-0.0014
0,A,5,3,2017-05-19,82,0.0028,0.0071
0,A,1,4,2017-05-19,95,-0.0003,0.0035
0,A,2,4,2017-05-19,103,0.0007,-0.0011
0,A,3,4,2017-05-19,118,-0.0015,0.0022
0,A,4,4,2017-05-19,97,0.0020,0.0017
0,A,5,4,2017-05-19,81,-0.0001,0.0012
0,A,1,5,2017-05-19,85,-0.0017,-0.0028
0,A,2,5,2017-05-19,95,-0.0020,-0.0012
0,A,3,5,2017-05-19,82,0.0058,0.0007
0,A,4,5,2017-05-19,81,0.0050,0.0044
0,A,5,5,2017-05-19,150,0.0019,0.0014
0,A,1,1,2017-05-22,106,-0.0259,-0.0182
0,A,2,1,2017-05-22,80,-0.0246,-0.0251
0,A,3,1,2017-05-22,89,-0.0283,-0.0270
0,A,4,1,2017-05-22,119,-0.0188,-0.0170
0,A,5,1,2017-05-22,99,-0.0105,-0.0119
0,A,1,2,2017-05-22,111,-0.0262,-0.0267
0,A,2,2,2017-05-22,109,-0.0235,-0.0213
0,A,3,2,2017-05-22,92,-0.0174,-0.0226
0,A,4,2,2017-05-22,100,-0.0169,-0.0155
0,A,5,2,2017-05-22,80,0.0025,0.0003
0,A,1,3,2017-05-22,96,-0.0238,-0.0236
0,A,2,3,2017-05-22,107,-0.0213,-0.0220
0,A,3,3,2017-05-22,111,-0.0141,-0.0201
0,A,4,3,2017-05-22,96,-0.0186,-0.0113
0,A,5,3,2017-05-22,82,-0.0030,-0.0008
0,A,1,4,2017-05-22,95,-0.0214,-0.0225
0,A,2,4,2017-05-22,103,-0.0208,-0.0163
0,A,3,4,2017-05-22,118,-0.0175,-0.0175
0,A,4,4,2017-05-22,97,-0.0199,-0.0192
0,A,5,4,2017-05-22,81,-0.0060,-0.0055
0,A,1,5,2017-05-22,85,-0.0222,-0.0280
0,A,2,5,2017-05-22,95,-0.0180,-0.0187
0,A,3,5,2017-05-22,82,-0.0141,-0.0167
0,A,4,5,2017-05-22,81,-0.0166,-0.0197
0,A,5,5,2017-05-22,150,0.0006,0.0003
0,A,1,1,2017-05-23,106,-0.0333,-0.0479
0,A,2,1,2017-05-23,80,-0.0410,-0.0402
0,A,3,1,2017-05-23,89,-0.0401,-0.0373
0,A,4,1,2017-05-23,119,-0.0350,-0.0357
0,A,5,1,2017-05-23,99,-0.0197,-0.0181
0,A,1,2,2017-05-23,111,-0.0367,-0.0383
0,A,2,2,2017-05-23,109,-0.0381,-0.0364
0,A,3,2,2017-05-23,92,-0.0320,-0.0359
0,A,4,2,2017-05-23,100,-0.0379,-0.0336
0,A,5,2,2017-05-23,80,-0.0056,-0.0076
0,A,1,3,2017-05-23,96,-0.0403,-0.0418
0,A,2,3,2017-05-23,107,-0.0429,-0.0369
0,A,3,3,2017-05-23,111,-0.0318,-0.0331
0,A,4,3,2017-05-23,96,-0.0249,-0.0168
0,A,5,3,2017-05-23,82,-0.0005,-0.0055
0,A,1,4,2017-05-23,95,-0.0387,-0.0396
0,A,2,4,2017-05-23,103,-0.0349,-0.0340
0,A,3,4,2017-05-23,118,-0.0313,-0.0257
0,A,4,4,2017-05-23,97,-0.0214,-0.0259
0,A,5,4,2017-05-23,81,-0.0056,-0.0046
0,A,1,5,2017-05-23,85,-0.0384,-0.0370
0,A,2,5,2017-05-23,95,-0.0285,-0.0280
0,A,3,5,2017-05-23,82,-0.0277,-0.0264
0,A,4,5,2017-05-23,81,-0.0159,-0.0236
0,A,5,5,2017-05-23,150,0.0027,0.0024
0,A,1,1,2017-05-24,106,0.0017,0.0005
0,A,2,1,2017-05-24,80,0.0013,-0.0015
0,A,3,1,2017-05-24,89,0.0066,0.0088
0,A,4,1,2017-05-24,119,0.0090,0.0045
0,A,5,1,2017-05-24,99,0.0064,0.0074
0,A,1,2,2017-05-24,111,0.0056,-0.0017
0,A,2,2,2017-05-24,109,0.0068,0.0046
0,A,3,2,2017-05-24,92,0.0014,0.0025
0,A,4,2,2017-05-24,100,0.0078,0.0109
0,A,5,2,2017-05-24,80,0.0009,-0.0004
0,A,1,3,2017-05-24,96,0.0023,0.0037
0,A,2,3,2017-05-24,107,0.0019,0.0053
0,A,3,3,2017-05-24,111,0.0073,0.0051
0,A,4,3,2017-05-24,96,0.0035,0.0127
0,A,5,3,2017-05-24,82,0.0004,0.0012
0,A,1,4,2017-05-24,95,0.0074,0.0055
0,A,2,4,2017-05-24,103,0.0066,0.0087
0,A,3,4,2017-05-24,118,0.0077,0.0043
0,A,4,4,2017-05-24,97,0.0075,0.0075
0,A,5,4,2017-05-24,81,0.0013,-0.0006
0,A,1,5,2017-05-24,85,0.0124,0.0122
0,A,2,5,2017-05-24,95,0.0038,0.0075
0,A,3,5,2017-05-24,82,0.0027,0.0037
0,A,4,5,2017-05-24,81,0.0025,0.0056
0,A,5,5,2017-05-24,150,0.0005,0.0006
0,A,1,1,2017-05-25,106,0.0017,0.0102
0,A,2,1,2017-05-25,80,0.0042,0.0022
0,A,3,1,2017-05-25,89,0.0090,0.0044
0,A,4,1,2017-05-25,119,0.0075,0.0027
0,A,5,1,2017-05-25,99,0.0016,0.0006
0,A,1,2,2017-05-25,111,0.0103,0.0052
0,A,2,2,2017-05-25,109,0.0111,0.0129
0,A,3,2,2017-05-25,92,0.0065,0.0103
0,A,4,2,2017-05-25,100,0.0104,0.0113
0,A,5,2,2017-05-25,80,0.0022,-0.0002
0,A,1,3,2017-05-25,96,0.0077,0.0126
0,A,2,3,2017-05-25,107,0.0086,0.0093
0,A,3,3,2017-05-25,111,0.0108,0.0135
0,A,4,3,2017-05-25,96,0.0128,0.0054
0,A,5,3,2017-05-25,82,0.0049,0.0055
0,A,1,4,2017-05-25,95,0.0088,0.0114
0,A,2,4,2017-05-25,103,0.0098,0.0094
0,A,3,4,2017-05-25,118,0.0096,0.0092
0,A,4,4,2017-05-25,97,0.0078,0.0099
0,A,5,4,2017-05-25,81,0.0054,0.0066
0,A,1,5,2017-05-25,85,0.0100,0.0116
0,A,2,5,2017-05-25,95,0.0124,0.0141
0,A,3,5,2017-05-25,82,0.0121,0.0123
0,A,4,5,2017-05-25,81,0.0142,0.0151
0,A,5,5,2017-05-25,150,0.0146,0.0132
0,A,1,1,2017-05-26,106,-0.0046,-0.0052
0,A,2,1,2017-05-26,80,-0.0004,-0.0013
0,A,3,1,2017-05-26,89,-0.0001,-0.0001
0,A,4,1,2017-05-26,119,0.0012,0.0018
0,A,5,1,2017-05-26,99,-0.0006,0.0003
0,A,1,2,2017-05-26,111,-0.0028,0.0027
0,A,2,2,2017-05-26,109,-0.0002,0.0029
0,A,3,2,2017-05-26,92,0.0018,0.0037
0,A,4,2,2017-05-26,100,-0.0006,0.0012
0,A,5,2,2017-05-26,80,-0.0069,-0.0087
0,A,1,3,2017-05-26,96,0.0056,0.0015
0,A,2,3,2017-05-26,107,0.0065,0.0022
0,A,3,3,2017-05-26,111,-0.0009,-0.0009
0,A,4,3,2017-05-26,96,0.0011,-0.0007
0,A,5,3,2017-05-26,82,-0.0064,-0.0039
0,A,1,4,2017-05-26,95,0.0016,0.0039
0,A,2,4,2017-05-26,103,0.0019,-0.0008
0,A,3,4,2017-05-26,118,0.0007,-0.0008
0,A,4,4,2017-05-26,97,-0.0029,-0.0027
0,A,5,4,2017-05-26,81,0.0006,-0.0005
0,A,1,5,2017-05-26,85,-0.0007,0.0001
0,A,2,5,2017-05-26,95,0.0006,-0.0017
0,A,3,5,2017-05-26,82,0.0022,-0.0001
0,A,4,5,2017-05-26,81,-0.0026,-0.0027
0,A,5,5,2017-05-26,150,0.0007,0.0008
0,A,1,1,2017-05-31,106,-0.0033,-0.0117
0,A,2,1,2017-05-31,80,-0.0083,-0.0048
0,A,3,1,2017-05-31,89,-0.0009,-0.0022
0,A,4,1,2017-05-31,119,-0.0050,-0.0021
0,A,5,1,2017-05-31,99,-0.0001,-0.0016
0,A,1,2,2017-05-31,111,-0.0055,-0.0037
0,A,2,2,2017-05-31,109,0.0003,-0.0067
0,A,3,2,2017-05-31,92,-0.0020,-0.0085
0,A,4,2,2017-05-31,100,-0.0046,-0.0051
0,A,5,2,2017-05-31,80,0.0000,-0.0013
0,A,1,3,2017-05-31,96,-0.0005,-0.0046
0,A,2,3,2017-05-31,107,-0.0038,-0.0051
0,A,3,3,2017-05-31,111,-0.0106,-0.0034
0,A,4,3,2017-05-31,96,-0.0031,-0.0087
0,A,5,3,2017-05-31,82,-0.0030,-0.0041
0,A,1,4,2017-05-31,95,-0.0023,0.0042
0,A,2,4,2017-05-31,103,-0.0016,-0.0040
0,A,3,4,2017-05-31,118,-0.0024,-0.0015
0,A,4,4,2017-05-31,97,0.0023,0.0012
0,A,5,4,2017-05-31,81,0.0051,0.0052
0,A,1,5,2017-05-31,85,-0.0029,0.0016
0,A,2,5,2017-05-31,95,0.0003,-0.0016
0,A,3,5,2017-05-31,82,-0.0002,0.0019
0,A,4,5,2017-05-31,81,-0.0011,-0.0002
0,A,5,5,2017-05-31,150,0.0055,0.0060
0,A,1,1,2017-06-01,106,-0.0376,-0.0346
0,A,2,1,2017-06-01,80,-0.0383,-0.0306
0,A,3,1,2017-06-01,89,-0.0357,-0.0355
0,A,4,1,2017-06-01,119,-0.0287,-0.0303
0,A,5,1,2017-06-01,99,-0.0186,-0.0122
0,A,1,2,2017-06-01,111,-0.0331,-0.0354
0,A,2,2,2017-06-01,109,-0.0369,-0.0311
0,A,3,2,2017-06-01,92,-0.0294,-0.0288
0,A,4,2,2017-06-01,100,-0.0289,-0.0297
0,A,5,2,2017-06-01,80,-0.0033,-0.0030
0,A,1,3,2017-06-01,96,-0.0288,-0.0332
0,A,2,3,2017-06-01,107,-0.0320,-0.0300
0,A,3,3,2017-06-01,111,-0.0301,-0.0248
0,A,4,3,2017-06-01,96,-0.0187,-0.0199
0,A,5,3,2017-06-01,82,-0.0032,-0.0047
0,A,1,4,2017-06-01,95,-0.0339,-0.0321
0,A,2,4,2017-06-01,103,-0.0296,-0.0324
0,A,3,4,2017-06-01,118,-0.0259,-0.0233
0,A,4,4,2017-06-01,97,-0.0205,-0.0223
0,A,5,4,2017-06-01,81,-0.0043,-0.0068
0,A,1,5,2017-06-01,85,-0.0310,-0.0301
0,A,2,5,2017-06-01,95,-0.0219,-0.0223
0,A,3,5,2017-06-01,82,-0.0218,-0.0200
0,A,4,5,2017-06-01,81,-0.0130,-0.0228
0,A,5,5,2017-06-01,150,0.0012,0.0017
0,A,1,1,2017-06-02,106,0.0074,0.0038
0,A,2,1,2017-06-02,80,0.0114,0.0110
0,A,3,1,2017-06-02,89,0.0117,0.0102
0,A,4,1,2017-06-02,119,0.0132,0.0108
0,A,5,1,2017-06-02,99,0.0084,0.0077
0,A,1,2,2017-06-02,111,0.0138,0.0101
0,A,2,2,2017-06-02,109,0.0100,0.0136
0,A,3,2,2017-06-02,92,0.0117,0.0129
0,A,4,2,2017-06-02,100,0.0119,0.0116
0,A,5,2,2017-06-02,80,0.0028,0.0030
0,A,1,3,2017-06-02,96,0.0124,0.0136
0,A,2,3,2017-06-02,107,0.0128,0.0136
0,A,3,3,2017-06-02,111,0.0121,0.0133
0,A,4,3,2017-06-02,96,0.0116,0.0058
0,A,5,3,2017-06-02,82,0.0017,0.0033
0,A,1,4,2017-06-02,95,0.0141,0.0119
0,A,2,4,2017-06-02,103,0.0131,0.0136
0,A,3,4,2017-06-02,118,0.0148,0.0142
0,A,4,4,2017-06-02,97,0.0120,0.0114
0,A,5,4,2017-06-02,81,0.0000,-0.0001
0,A,1,5,2017-06-02,85,0.0150,0.0144
0,A,2,5,2017-06-02,95,0.0121,0.0147
0,A,3,5,2017-06-02,82,0.0105,0.0126
0,A,4,5,2017-06-02,81,0.0116,0.0135
0,A,5,5,2017-06-02,150,-0.0002,-0.0005
0,A,1,1,2017-06-05,106,0.0103,0.0081
0,A,2,1,2017-06-05,80,0.0121,0.0142
0,A,3,1,2017-06-05,89,0.0093,0.0101
0,A,4,1,2017-06-05,119,0.0142,0.0148
0,A,5,1,2017-06-05,99,0.0048,0.0051
0,A,1,2,2017-06-05,111,0.0112,0.0112
0,A,2,2,2017-06-05,109,0.0127,0.0076
0,A,3,2,2017-06-05,92,0.0091,0.0128
0,A,4,2,2017-06-05,100,0.0117,0.0091
0,A,5,2,2017-06-05,80,0.0046,0.0061
0,A,1,3,2017-06-05,96,0.0090,0.0125
0,A,2,3,2017-06-05,107,0.0109,0.0072
0,A,3,3,2017-06-05,111,0.0077,0.0106
0,A,4,3,2017-06-05,96,0.0098,0.0113
0,A,5,3,2017-06-05,82,0.0010,0.0019
0,A,1,4,2017-06-05,95,0.0086,0.0115
0,A,2,4,2017-06-05,103,0.0105,0.0072
0,A,3,4,2017-06-05,118,0.0080,0.0096
0,A,4,4,2017-06-05,97,0.0093,0.0082
0,A,5,4,2017-06-05,81,-0.0006,0.0016
0,A,1,5,2017-06-05,85,0.0118,0.0094
0,A,2,5,2017-06-05,95,0.0098,0.0101
0,A,3,5,2017-06-05,82,0.0093,0.0070
0,A,4,5,2017-06-05,81,0.0025,0.0072
0,A,5,5,2017-06-05,150,-0.0034,-0.0041
0,A,1,1,2017-06-06,106,0.0054,-0.0009
0,A,2,1,2017-06-06,80,0.0072,0.0052
0,A,3,1,2017-06-06,89,0.0050,0.0060
0,A,4,1,2017-06-06,119,0.0069,0.0055
0,A,5,1,2017-06-06,99,0.0056,0.0046
0,A,1,2,2017-06-06,111,0.0039,0.0038
0,A,2,2,2017-06-06,109,0.0024,-0.0007
0,A,3,2,2017-06-06,92,0.0031,0.0046
0,A,4,2,2017-06-06,100,0.0057,0.0055
0,A,5,2,2017-06-06,80,0.0094,0.0109
0,A,1,3,2017-06-06,96,0.0056,0.0023
0,A,2,3,2017-06-06,107,0.0046,0.0036
0,A,3,3,2017-06-06,111,0.0051,0.0048
0,A,4,3,2017-06-06,96,0.0069,0.0031
0,A,5,3,2017-06-06,82,0.0080,0.0065
0,A,1,4,2017-06-06,95,0.0048,0.0028
0,A,2,4,2017-06-06,103,0.0035,0.0040
0,A,3,4,2017-06-06,118,0.0053,0.0080
0,A,4,4,2017-06-06,97,0.0063,0.0098
0,A,5,4,2017-06-06,81,0.0082,0.0082
0,A,1,5,2017-06-06,85,0.0018,0.0032
0,A,2,5,2017-06-06,95,0.0050,0.0040
0,A,3,5,2017-06-06,82,0.0048,0.0030
0,A,4,5,2017-06-06,81,0.0042,0.0036
0,A,5,5,2017-06-06,150,0.0032,0.0036
0,A,1,1,2017-06-07,106,0.0270,0.0298
0,A,2,1,2017-06-07,80,0.0247,0.0227
0,A,3,1,2017-06-07,89,0.0242,0.0252
0,A,4,1,2017-06-07,119,0.0235,0.0237
0,A,5,1,2017-06-07,99,0.0210,0.0253
0,A,1,2,2017-06-07,111,0.0256,0.0225
0,A,2,2,2017-06-07,109,0.0247,0.0249
0,A,3,2,2017-06-07,92,0.0225,0.0227
0,A,4,2,2017-06-07,100,0.0212,0.0220
0,A,5,2,2017-06-07,80,0.0203,0.0199
0,A,1,3,2017-06-07,96,0.0266,0.0266
0,A,2,3,2017-06-07,107,0.0273,0.0220
0,A,3,3,2017-06-07,111,0.0216,0.0214
0,A,4,3,2017-06-07,96,0.0235,0.0227
0,A,5,3,2017-06-07,82,0.0207,0.0202
0,A,1,4,2017-06-07,95,0.0264,0.0288
0,A,2,4,2017-06-07,103,0.0239,0.0246
0,A,3,4,2017-06-07,118,0.0215,0.0226
0,A,4,4,2017-06-07,97,0.0253,0.0226
0,A,5,4,2017-06-07,81,0.0158,0.0137
0,A,1,5,2017-06-07,85,0.0268,0.0268
0,A,2,5,2017-06-07,95,0.0226,0.0201
0,A,3,5,2017-06-07,82,0.0200,0.0198
0,A,4,5,2017-06-07,81,0.0184,0.0218
0,A,5,5,2017-06-07,150,0.0092,0.0100
0,A,1,1,2017-06-08,106,0.0053,-0.0035
0,A,2,1,2017-06-08,80,0.0003,0.0055
0,A,3,1,2017-06-08,89,-0.0005,-0.0031
0,A,4,1,2017-06-08,119,-0.0031,-0.0012
0,A,5,1,2017-06-08,99,0.0029,0.0060
0,A,1,2,2017-06-08,111,0.0000,0.0023
0,A,2,2,2017-06-08,109,-0.0005,-0.0016
0,A,3,2,2017-06-08,92,-0.0008,-0.0019
0,A,4,2,2017-06-08,100,-0.0006,-0.0021
0,A,5,2,2017-06-08,80,0.0062,0.0034
0,A,1,3,2017-06-08,96,-0.0047,0.0008
0,A,2,3,2017-06-08,107,0.0005,-0.0003
0,A,3,3,2017-06-08,111,-0.0010,-0.0030
0,A,4,3,2017-06-08,96,-0.0014,-0.0020
0,A,5,3,2017-06-08,82,0.0059,0.0063
0,A,1,4,2017-06-08,95,-0.0008,-0.0021
0,A,2,4,2017-06-08,103,-0.0024,-0.0010
0,A,3,4,2017-06-08,118,-0.0003,-0.0005
0,A,4,4,2017-06-08,97,0.0036,0.0046
0,A,5,4,2017-06-08,81,0.0042,0.0070
0,A,1,5,2017-06-08,85,-0.0024,0.0006
0,A,2,5,2017-06-08,95,0.0031,-0.0015
0,A,3,5,2017-06-08,82,0.0026,-0.0010
0,A,4,5,2017-06-08,81,0.0048,0.0016
0,A,5,5,2017-06-08,150,0.0056,0.0048
0,A,1,1,2017-06-09,106,0.0045,-0.0007
0,A,2,1,2017-06-09,80,0.0005,0.0039
0,A,3,1,2017-06-09,89,0.0068,0.0021
0,A,4,1,2017-06-09,119,0.0051,0.0035
0,A,5,1,2017-06-09,99,0.0009,0.0082
0,A,1,2,2017-06-09,111,0.0011,0.0007
0,A,2,2,2017-06-09,109,-0.0022,0.0011
0,A,3,2,2017-06-09,92,-0.0005,-0.0005
0,A,4,2,2017-06-09,100,0.0026,0.0020
0,A,5,2,2017-06-09,80,0.0079,0.0097
0,A,1,3,2017-06-09,96,-0.0019,0.0039
0,A,2,3,2017-06-09,107,0.0016,0.0009
0,A,3,3,2017-06-09,111,-0.0004,0.0002
0,A,4,3,2017-06-09,96,0.0018,0.0002
0,A,5,3,2017-06-09,82,0.0046,0.0036
0,A,1,4,2017-06-09,95,-0.0007,-0.0044
0,A,2,4,2017-06-09,103,0.0017,0.0024
0,A,3,4,2017-06-09,118,0.0019,0.0001
0,A,4,4,2017-06-09,97,-0.0015,-0.0013
0,A,5,4,2017-06-09,81,0.0045,0.0017
0,A,1,5,2017-06-09,85,0.0007,-0.0006
0,A,2,5,2017-06-09,95,0.0008,-0.0030
0,A,3,5,2017-06-09,82,0.0004,-0.0011
0,A,4,5,2017-06-09,81,0.0029,0.0018
0,A,5,5,2017-06-09,150,0.0042,0.0047
0,A,1,1,2017-06-12,106,-0.0185,-0.0190
0,A,2,1,2017-06-12,80,-0.0201,-0.0184
0,A,3,1,2017-06-12,89,-0.0161,-0.0185
0,A,4,1,2017-06-12,119,-0.0164,-0.0174
0,A,5,1,2017-06-12,99,-0.0128,-0.0096
0,A,1,2,2017-06-12,111,-0.0167,-0.0174
0,A,2,2,2017-06-12,109,-0.0125,-0.0147
0,A,3,2,2017-06-12,92,-0.0214,-0.0186
0,A,4,2,2017-06-12,100,-0.0166,-0.0163
0,A,5,2,2017-06-12,80,-0.0103,-0.0131
0,A,1,3,2017-06-12,96,-0.0183,-0.0177
0,A,2,3,2017-06-12,107,-0.0191,-0.0157
0,A,3,3,2017-06-12,111,-0.0156,-0.0162
0,A,4,3,2017-06-12,96,-0.0140,-0.0176
