MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	2017-09-05	.002969	.002969	-.002727	-.001999	.001013	.001046
P9705	2017-09-04	.010969	.009969	.002071	.000714	-.001100	-.002550
P9706	2017-09-04	.004969	.004969	-.001181	-.001548	-.002761	-.004168
P9707	2017-09-04	.000969	.000969	.001734	.002154	.013805	.012788
P9709	2017-09-04	.004969	.004969	.000035	-.000326	-.003296	-.005046
P9710	2017-09-04	.004969	.004969	-.000015	-.000302	-.002925	-.004599
P9705	2017-09-01	.009969	.009969	.001726	.001050	-.006245	-.008965
P9706	2017-09-01	.001969	.001969	.003783	.003349	-.001973	-.002633
P9707	2017-09-01	.000969	.000969	.003689	.004078	.006139	.006397
P9709	2017-09-01	.001969	.002969	.004870	.004569	-.003630	-.004669
P9710	2017-09-01	.001969	.002969	.004887	.004598	-.003448	-.004437
P9705	2017-08-31	.007969	.011969	.007211	.009173	-.003429	-.002973
P9706	2017-08-31	-.002031	-.001031	.005444	.005666	-.002195	-.001617
P9707	2017-08-31	.000969	.001969	-.002610	-.002598	.002831	.002788
P9709	2017-08-31	-.002031	-.000031	.006157	.006763	-.003052	-.002662
P9710	2017-08-31	-.002031	-.000031	.005881	.006527	-.002859	-.002504
P9705	2017-08-30	.002969	.001969	-.005846	-.005880	-.003691	-.003231
P9706	2017-08-30	-.000031	.000969	.001671	-.000267	-.004120	-.005392
P9707	2017-08-30	.000969	.001969	.009043	.008191	-.004515	-.003306
P9709	2017-08-30	-.000031	.000969	.001390	-.000457	-.004177	-.005285
P9710	2017-08-30	-.000031	.000969	.001477	-.000288	-.004397	-.005268
P9705	2017-08-29	-.006031	-.005031	.005992	.007451	-.002622	-.003015
P9706	2017-08-29	-.000031	.000969	.000464	.001539	.002472	.002375
P9707	2017-08-29	-.007031	-.006031	-.000679	-.001754	-.010979	-.010215
P9709	2017-08-29	-.000031	-.000031	-.000304	.000902	.002586	.002610
P9710	2017-08-29	-.000031	-.000031	-.000175	.000944	.002429	.002437
P9705	2017-08-28	.017969	.020969	.004000	.005715	-.004834	-.004520
P9706	2017-08-28	.008969	.009969	.000750	.001529	.000435	.001901
P9707	2017-08-28	.003969	.003969	-.001977	-.002690	-.001488	-.001979
P9709	2017-08-28	.008969	.010969	.001775	.002920	-.001300	-.000477
P9710	2017-08-28	.008969	.010969	.001590	.002713	-.001477	-.000698
P9705	2017-08-25	.011969	.014969	.004118	.004404	-.001182	-.001260
P9706	2017-08-25	.017969	.016969	-.005825	-.005251	.009059	.007645
P9707	2017-08-25	.003969	.003969	-.001330	-.001516	-.000260	-.000978
P9709	2017-08-25	.017969	.016969	-.005080	-.004211	.007714	.006269
P9710	2017-08-25	.016969	.016969	-.005125	-.004211	.007437	.006115
P9705	2017-08-24	-.008031	-.008031	-.001882	-.003244	.006351	.005825
P9706	2017-08-24	-.004031	-.005031	-.000202	.000703	.001898	.002097
P9707	2017-08-24	-.004031	-.005031	-.002439	-.003069	-.002214	-.003304
P9709	2017-08-24	-.005031	-.005031	-.000900	-.000362	.002558	.002978
P9710	2017-08-24	-.005031	-.005031	-.000772	-.000341	.002628	.002944
P9705	2017-08-23	-.002031	-.001031	.002945	.004092	.001367	.000840
P9706	2017-08-23	-.000031	-.001031	-.004101	-.002990	.001445	.002554
P9707	2017-08-23	-.002031	-.002031	-.002178	-.002817	-.000575	-.000356
P9709	2017-08-23	-.000031	-.001031	-.003521	-.002388	.001602	.002556
P9710	2017-08-23	-.000031	-.001031	-.003458	-.002442	.001778	.002523
P9705	2017-08-22	-.009031	-.008031	-.001394	-.001828	-.001970	-.001613
P9706	2017-08-22	.000969	-.000031	-.006716	-.005454	.005305	.005762
P9707	2017-08-22	-.003031	-.003031	-.003004	-.003410	.000803	.000093
P9709	2017-08-22	-.000031	-.000031	-.007066	-.005909	.005477	.005905
P9710	2017-08-22	-.000031	-.000031	-.007128	-.005982	.005466	.005931
P9705	2017-08-21	.006969	.009969	.002368	.002908	-.001406	-.001198
P9706	2017-08-21	.005969	.005969	.002550	.002472	-.000786	-.001683
P9707	2017-08-21	.002969	.001969	-.005798	-.005897	.001607	.000200
P9709	2017-08-21	.005969	.006969	.002329	.002395	-.001391	-.002060
P9710	2017-08-21	.005969	.005969	.002217	.002240	-.001327	-.002015
P9705	2017-08-18	-.009031	-.009031	-.003306	-.002771	-.000136	.000836
P9706	2017-08-18	-.000031	-.000031	-.002180	-.002295	.001407	.002165
P9707	2017-08-18	-.001031	-.000031	.001917	.002092	-.001719	-.001171
P9709	2017-08-18	-.000031	-.001031	-.003632	-.003824	.003032	.004137
P9710	2017-08-18	-.000031	-.001031	-.003323	-.003547	.002917	.003875
P9705	2017-08-17	.006969	.005969	.004113	.005231	-.003664	-.005830
P9706	2017-08-17	.006969	.006969	.004338	.003441	.000625	-.000964
P9707	2017-08-17	.003969	.003969	-.000394	-.000544	.000795	.000415
P9709	2017-08-17	.006969	.006969	.004198	.003378	.000729	-.000795
P9710	2017-08-17	.005969	.006969	.004018	.003241	.000718	-.000682
P9705	2017-08-16	.014969	.016969	.003367	.004788	-.000255	-.001406
P9706	2017-08-16	-.001031	-.000031	.005971	.006402	-.002872	-.001530
P9707	2017-08-16	-.000031	-.000031	.000695	-.000789	-.000233	.000135
P9709	2017-08-16	-.000031	.000969	.007223	.007801	-.004129	-.003544
P9710	2017-08-16	-.000031	.000969	.006976	.007591	-.004158	-.003527
P9705	2017-08-15	.003969	.004969	.003007	.004161	.000266	-.000350
P9706	2017-08-15	.005969	.005969	-.000805	-.000243	.002370	.002043
P9707	2017-08-15	-.002031	-.001031	.004062	.004070	-.002817	-.002539
P9709	2017-08-15	.005969	.004969	-.000823	-.000103	.002507	.002118
P9710	2017-08-15	.004969	.004969	-.000672	.000026	.002472	.002134
P9705	2017-08-14	.030969	.030969	-.001339	-.002904	-.001732	-.001024
P9706	2017-08-14	.010969	.011969	.004207	.004226	-.008990	-.008200
P9707	2017-08-14	.008969	.009969	.004417	.005720	-.000950	-.001669
P9709	2017-08-14	.011969	.012969	.006146	.006064	-.010452	-.010200
P9710	2017-08-14	.011969	.012969	.005899	.005853	-.010161	-.009919
P9705	2017-08-11	-.007031	-.008031	-.000035	.000759	.001379	.001911
P9706	2017-08-11	-.018031	-.017031	-.001961	-.000287	-.002390	-.000655
P9707	2017-08-11	-.011031	-.011031	.000890	-.000120	-.001415	-.002070
P9709	2017-08-11	-.017031	-.017031	-.000093	.001409	-.002987	-.001851
P9710	2017-08-11	-.017031	-.017031	-.000099	.001349	-.002914	-.001858
P9705	2017-08-10	-.009031	-.009031	-.006945	-.007391	-.001082	.000868
P9706	2017-08-10	-.005031	-.005031	-.005346	-.006274	-.000794	-.000233
P9707	2017-08-10	-.003031	-.003031	-.003312	-.003088	-.002195	-.001740
P9709	2017-08-10	-.005031	-.006031	-.006020	-.006753	-.000557	.000191
P9710	2017-08-10	-.005031	-.005031	-.005746	-.006597	-.000351	.000179
P9705	2017-08-09	.000969	.001969	-.002864	-.002831	.000667	.000688
P9706	2017-08-09	-.002031	-.001031	.001515	.000312	-.008189	-.008954
P9707	2017-08-09	.001969	.000969	-.000710	-.000662	-.001637	-.001902
P9709	2017-08-09	-.002031	-.001031	.001316	.000220	-.007752	-.008288
P9710	2017-08-09	-.002031	-.001031	.001287	.000235	-.007581	-.008100
P9705	2017-08-08	.013969	.013969	-.003723	-.004192	.003248	.001293
P9706	2017-08-08	.000969	.000969	.000456	.001524	-.003415	-.001613
P9707	2017-08-08	-.000031	-.000031	.002449	.002719	-.000300	.000009
P9709	2017-08-08	.001969	.001969	.001387	.002164	-.003942	-.002680
P9710	2017-08-08	.001969	.001969	.001301	.002090	-.003918	-.002635
P9705	2017-08-07	.008969	.008969	-.003860	-.003086	.000693	.001166
P9706	2017-08-07	.005969	.005969	.000558	-.000308	-.004084	-.004754
P9707	2017-08-07	.001969	.001969	-.002456	-.002254	.002679	.002499
P9709	2017-08-07	.005969	.005969	.000843	.000026	-.004045	-.004515
P9710	2017-08-07	.005969	.005969	.000690	-.000046	-.003971	-.004396
P9705	2017-08-04	-.008031	-.008031	.001278	.000759	.000186	-.000964
P9706	2017-08-04	-.004031	-.004031	.000716	-.000130	-.000843	-.001161
P9707	2017-08-04	-.001031	-.001031	.005150	.004632	.004399	.004666
P9709	2017-08-04	-.004031	-.004031	-.000011	-.000937	-.000102	-.000329
P9710	2017-08-04	-.004031	-.004031	.000260	-.000788	.000135	-.000245
P9705	2017-08-03	.006969	.007969	.006964	.006872	.000596	.000785
P9706	2017-08-03	-.004031	-.004031	.010169	.008736	-.002426	-.003814
P9707	2017-08-03	-.000031	-.000031	.003798	.004288	-.001105	-.001477
P9709	2017-08-03	-.004031	-.003031	.010334	.009151	-.002972	-.004306
P9710	2017-08-03	-.004031	-.003031	.010166	.009046	-.002916	-.004266
P9705	2017-08-02	-.012031	-.012031	-.005464	-.006731	.000283	.000470
P9706	2017-08-02	-.002031	-.002031	-.006328	-.005872	.005686	.006231
P9707	2017-08-02	-.003031	-.003031	-.000094	-.000139	.005934	.006202
P9709	2017-08-02	-.002031	-.003031	-.006833	-.006579	.005762	.006279
P9710	2017-08-02	-.002031	-.003031	-.006839	-.006605	.005669	.006164
P9705	2017-08-01	.001969	.002969	-.000429	-.000825	.000035	-.000138
P9706	2017-08-01	.006969	.005969	-.004986	-.003459	.003162	.003630
P9707	2017-08-01	-.001031	-.001031	.005449	.005998	-.002904	-.002899
P9709	2017-08-01	.005969	.005969	-.004756	-.003427	.002913	.003258
P9710	2017-08-01	.005969	.005969	-.004523	-.003240	.002689	.003052
P9705	2017-07-31	.002969	.002969	-.001434	-.001536	.000945	.001293
P9706	2017-07-31	.005969	.005969	.003164	.001467	.002065	-.000106
P9707	2017-07-31	.004969	.003969	-.003168	-.002814	.002299	.004175
P9709	2017-07-31	.005969	.005969	.002293	.000504	.002384	.000802
P9710	2017-07-31	.005969	.005969	.002123	.000459	.002295	.000919
P9705	2017-07-28	-.007031	-.007031	-.006926	-.007278	-.001427	-.001131
P9706	2017-07-28	.002969	.001969	-.002752	-.003467	-.002704	-.003639
P9707	2017-07-28	.003969	.004969	.000282	-.000714	-.002642	-.003332
P9709	2017-07-28	.001969	.001969	-.004134	-.004997	-.001286	-.001657
P9710	2017-07-28	.001969	.001969	-.004108	-.004943	-.001428	-.001716
P9705	2017-07-27	.038969	.039969	-.001846	-.001338	.003594	.001866
P9706	2017-07-27	.000969	.001969	.009581	.009127	-.006684	-.006907
P9707	2017-07-27	.003969	.003969	.002682	.003058	-.003114	-.002992
P9709	2017-07-27	.002969	.004969	.012912	.012503	-.009758	-.010954
P9710	2017-07-27	.002969	.004969	.012647	.012261	-.009545	-.010804
P9705	2017-07-26	-.002031	-.002031	.001073	.000838	-.000240	-.001218
P9706	2017-07-26	.000969	.000969	.003651	.002982	.005321	.003693
P9707	2017-07-26	-.000031	-.000031	.002681	.002625	-.002324	-.001424
P9709	2017-07-26	.000969	-.000031	.003185	.002479	.005399	.003988
P9710	2017-07-26	.000969	-.000031	.002996	.002390	.004954	.003777
P9705	2017-07-25	.000969	.001969	-.000317	.000095	-.002983	-.004444
P9706	2017-07-25	-.001031	-.002031	-.000462	-.000461	.002433	.001164
P9707	2017-07-25	-.003031	-.003031	-.002431	-.003500	-.002421	-.002848
P9709	2017-07-25	-.001031	-.002031	.000167	.000211	.001532	-.000063
P9710	2017-07-25	-.001031	-.002031	-.000012	.000050	.001513	-.000004
P9705	2017-07-24	.002969	.003969	.005581	.006307	.001559	.000580
P9706	2017-07-24	.003969	.004969	.002219	.003788	.000451	.003316
P9707	2017-07-24	.002969	.003969	.002338	.002950	.001739	.001593
P9709	2017-07-24	.003969	.004969	.002622	.004196	.000448	.002992
P9710	2017-07-24	.003969	.004969	.002590	.004205	.000112	.002735
P9705	2017-07-21	-.001031	-.002031	-.005465	-.007027	.004312	.005200
P9706	2017-07-21	-.002031	-.002031	.001240	-.001409	-.003028	-.005687
P9707	2017-07-21	-.000031	-.000031	-.002096	-.002034	.003827	.004151
P9709	2017-07-21	-.002031	-.002031	.000687	-.001860	-.002564	-.004670
P9710	2017-07-21	-.002031	-.002031	.000575	-.001867	-.002390	-.004404
P9705	2017-07-20	.001969	.001969	-.001777	-.002630	.000089	.000026
P9706	2017-07-20	.004969	.004969	-.000429	-.000932	-.004121	-.004174
P9707	2017-07-20	.002969	.002969	.000219	.000247	-.007063	-.007428
P9709	2017-07-20	.004969	.004969	-.001125	-.001586	-.003212	-.002907
P9710	2017-07-20	.004969	.004969	-.001048	-.001506	-.003221	-.002946
P9705	2017-07-19	.008969	.008969	-.005644	-.008891	-.001464	.001734
P9706	2017-07-19	.014969	.015969	-.000261	-.001448	.000949	.001132
P9707	2017-07-19	.010969	.010969	.000772	.000674	.002663	.002107
P9709	2017-07-19	.014969	.014969	-.002034	-.003407	.001429	.002252
P9710	2017-07-19	.014969	.014969	-.002038	-.003356	.001225	.002068
P9705	2017-07-18	.006969	.005969	-.000370	-.002587	-.000526	.002356
P9706	2017-07-18	.002969	.003969	.009094	.008261	-.001625	-.001650
P9707	2017-07-18	.008969	.008969	.001388	.001666	.000895	.001002
P9709	2017-07-18	.002969	.003969	.007665	.006514	-.001580	-.000871
P9710	2017-07-18	.002969	.003969	.007764	.006601	-.001535	-.000939
P9705	2017-07-17	-.065031	-.066031	-.022117	-.022523	.000161	.002036
P9706	2017-07-17	-.015031	-.020031	-.039510	-.036947	.025036	.024218
P9707	2017-07-17	-.023031	-.023031	-.005523	-.003467	.012363	.014892
P9709	2017-07-17	-.018031	-.024031	-.041708	-.039369	.026159	.026007
P9710	2017-07-17	-.018031	-.024031	-.040827	-.038596	.025926	.025825
P9705	2017-07-14	-.014031	-.014031	.000312	-.000927	.004475	.003082
P9706	2017-07-14	.002969	.001969	-.007564	-.007039	.006671	.007088
P9707	2017-07-14	-.000031	-.000031	.000035	.000184	.004341	.004616
P9709	2017-07-14	.001969	.000969	-.007567	-.007116	.007352	.007815
P9710	2017-07-14	.001969	.000969	-.007235	-.006787	.007404	.007961
P9705	2017-07-13	-.006031	-.008031	-.003032	-.004618	-.003257	-.002757
P9706	2017-07-13	.007969	.006969	-.004317	-.004922	.004613	.003792
P9707	2017-07-13	.003969	.003969	.001739	.002104	.004546	.004984
P9709	2017-07-13	.006969	.005969	-.005898	-.006695	.005346	.005022
P9710	2017-07-13	.006969	.005969	-.005569	-.006358	.005228	.004905
P9705	2017-07-12	.000969	.001969	.001100	.002042	.000489	.000343
P9706	2017-07-12	-.002031	-.001031	-.001306	-.000384	.003924	.004565
P9707	2017-07-12	-.001031	-.001031	-.003120	-.003155	-.003762	-.002290
P9709	2017-07-12	-.001031	-.001031	-.000601	.000545	.002788	.003350
P9710	2017-07-12	-.001031	-.001031	-.000660	.000415	.002917	.003424
P9705	2017-07-11	-.015031	-.016031	-.005487	-.006477	-.000997	-.001047
P9706	2017-07-11	.000969	-.001031	-.013972	-.013621	.003783	.004043
P9707	2017-07-11	-.001031	-.002031	-.002457	-.001660	.000724	.000015
P9709	2017-07-11	-.000031	-.002031	-.014516	-.014112	.004412	.004920
P9710	2017-07-11	-.000031	-.002031	-.013896	-.013690	.004591	.004836
P9705	2017-07-10	-.016031	-.018031	.000094	-.001191	-.001796	-.002314
P9706	2017-07-10	-.000031	-.001031	-.002904	-.004913	.001689	.000712
P9707	2017-07-10	-.002031	-.001031	-.000029	.000229	-.005710	-.005565
P9709	2017-07-10	-.001031	-.003031	-.004311	-.006245	.003564	.003031
P9710	2017-07-10	-.001031	-.003031	-.004192	-.006157	.003412	.002835
P9705	2017-07-07	.000969	.003969	.006435	.007868	.002939	.004617
P9706	2017-07-07	.000969	.001969	.005006	.004865	.001676	.000827
P9707	2017-07-07	.003969	.003969	.003843	.002206	-.002285	-.002945
P9709	2017-07-07	.000969	.001969	.004798	.004862	.001983	.001320
P9710	2017-07-07	.000969	.001969	.004720	.004761	.001696	.001142
P9705	2017-07-06	.000969	.001969	.000225	.000358	-.001261	.000298
P9706	2017-07-06	.001969	.001969	.000271	.000666	.000434	.000157
P9707	2017-07-06	-.000031	-.000031	.000230	-.000136	-.000421	-.001403
P9709	2017-07-06	.001969	.001969	.000177	.000518	.001085	.000826
P9710	2017-07-06	.001969	.001969	.000220	.000521	.001089	.000856
P9705	2017-07-05	.007969	.008969	.004732	.005597	-.003896	-.005637
P9706	2017-07-05	.008969	.008969	-.002003	-.001712	-.000334	-.000248
P9707	2017-07-05	.005969	.005969	-.002371	-.003295	-.005292	-.005071
P9709	2017-07-05	.008969	.008969	-.001279	-.000660	-.000654	-.000818
P9710	2017-07-05	.008969	.008969	-.001296	-.000701	-.000674	-.000816
P9705	2017-07-04	-.003031	-.002031	.002435	.001991	-.000313	-.000780
P9706	2017-07-04	-.005031	-.005031	.003602	.003788	-.000320	-.000372
P9707	2017-07-04	-.003031	-.003031	.002477	.003020	.003383	.004114
P9709	2017-07-04	-.004031	-.004031	.003455	.003624	-.000361	-.000355
P9710	2017-07-04	-.004031	-.004031	.003475	.003630	-.000272	-.000244
P9705	2017-07-03	.011969	.012969	.000607	.000615	.001095	-.000671
P9706	2017-07-03	-.000031	.000969	.011183	.010452	.002413	.000580
P9707	2017-07-03	-.001031	-.000031	.004498	.004969	-.000704	-.000003
P9709	2017-07-03	.000969	.001969	.010986	.010181	.001278	-.000565
P9710	2017-07-03	.000969	.001969	.010853	.010104	.001303	-.000450
P9705	2017-06-30	.002969	.003969	.000131	-.000511	.000049	.001530
P9706	2017-06-30	.001969	.001969	-.000161	.000329	-.000989	-.000207
P9707	2017-06-30	.000969	.000969	-.002607	-.001250	.002341	.001347
P9709	2017-06-30	.001969	.001969	-.000485	-.000080	-.000499	.000245
P9710	2017-06-30	.001969	.001969	-.000556	-.000150	-.000495	.000165
P9705	2017-06-29	.004969	.004969	.001943	.001964	.000081	-.001271
P9706	2017-06-29	.005969	.005969	-.002086	-.002546	-.000291	-.000545
P9707	2017-06-29	.004969	.004969	-.001583	-.002402	.001695	.001486
P9709	2017-06-29	.005969	.005969	-.001357	-.001782	-.000463	-.000915
P9710	2017-06-29	.005969	.005969	-.001400	-.001809	-.000458	-.000836
P9705	2017-06-28	-.009031	-.011031	-.004420	-.003750	.003448	.001806
P9706	2017-06-28	-.006031	-.006031	-.000358	.000078	.003704	.001972
P9707	2017-06-28	-.002031	-.002031	-.001314	-.003247	-.002131	-.002267
P9709	2017-06-28	-.006031	-.006031	-.001289	-.001213	.003855	.002168
P9710	2017-06-28	-.006031	-.006031	-.001352	-.001333	.003748	.002125
P9705	2017-06-27	-.000031	-.000031	-.000393	-.000470	-.002138	-.002072
P9706	2017-06-27	.001969	.001969	.003022	.002835	.000521	.000106
P9707	2017-06-27	.000969	.000969	-.000800	-.001054	.001996	.002805
P9709	2017-06-27	.001969	.001969	.002448	.002010	.000619	.000263
P9710	2017-06-27	.001969	.001969	.002361	.001856	.000691	.000236
P9705	2017-06-26	.009969	.009969	.001088	.001421	-.001054	-.002480
P9706	2017-06-26	.009969	.010969	.001623	.000388	-.003250	-.003059
P9707	2017-06-26	.012969	.012969	-.004790	-.005389	-.000944	-.000615
P9709	2017-06-26	.009969	.010969	.001281	-.000033	-.002864	-.002672
P9710	2017-06-26	.009969	.010969	.001142	-.000062	-.003105	-.002775
P9705	2017-06-23	.002969	.001969	-.002794	-.003085	-.000537	-.000270
P9706	2017-06-23	.004969	.004969	-.005885	-.006164	.000781	.000762
P9707	2017-06-23	.002969	.001969	-.005659	-.007228	.002529	.003118
P9709	2017-06-23	.004969	.003969	-.005728	-.005902	.000749	.000552
P9710	2017-06-23	.004969	.003969	-.005783	-.005936	.000473	.000330
P9705	2017-06-22	-.021031	-.022031	-.004071	-.005641	-.005079	-.002535
P9706	2017-06-22	-.003031	-.004031	-.015374	-.013988	.011262	.010735
P9707	2017-06-22	-.000031	-.000031	-.000657	.001210	.002601	.002309
P9709	2017-06-22	-.004031	-.006031	-.015789	-.014332	.011332	.010886
P9710	2017-06-22	-.004031	-.006031	-.015348	-.013993	.011651	.011169
P9705	2017-06-21	.001969	.000969	-.000915	-.001528	.000256	.001759
P9706	2017-06-21	.005969	.005969	-.005053	-.005446	.000365	.000442
P9707	2017-06-21	.001969	.000969	.000110	-.000887	.000069	-.000290
P9709	2017-06-21	.005969	.004969	-.004872	-.005017	.000478	.000758
P9710	2017-06-21	.005969	.004969	-.004785	-.004913	.000310	.000632
P9705	2017-06-20	.001969	.000969	-.004065	-.001887	.003699	.001198
P9706	2017-06-20	-.000031	-.000031	.000846	.000553	.000271	-.000080
P9707	2017-06-20	-.001031	-.000031	.000274	.001539	-.001339	-.001994
P9709	2017-06-20	-.000031	-.000031	.000674	.000284	.000153	-.000572
P9710	2017-06-20	-.000031	-.000031	.000592	.000262	-.000108	-.000782
P9705	2017-06-19	.004969	.004969	.005175	.004592	-.006738	-.005579
P9706	2017-06-19	.006969	.006969	.001021	.001078	-.000907	-.000232
P9707	2017-06-19	.004969	.004969	-.000823	-.000207	.001302	.001674
P9709	2017-06-19	.006969	.006969	.000989	.001124	-.001134	-.000572
P9710	2017-06-19	.006969	.006969	.001033	.001338	-.001032	-.000068
P9705	2017-06-16	-.004031	-.004031	.001017	.002291	.000445	-.001380
P9706	2017-06-16	-.002031	-.002031	-.000607	-.000654	-.001694	-.001932
P9707	2017-06-16	.000969	.000969	-.000025	-.000548	-.000737	.000094
P9709	2017-06-16	-.002031	-.002031	-.000608	-.000557	-.001210	-.001694
P9710	2017-06-16	-.002031	-.002031	-.000529	-.000538	-.001003	-.001525
P9705	2017-06-15	.017969	.019969	.002879	.004284	-.004153	-.004250
P9706	2017-06-15	-.000031	.001969	.010703	.009853	-.007888	-.008063
P9707	2017-06-15	.002969	.002969	.001264	.001609	-.004649	-.003919
P9709	2017-06-15	.000969	.003969	.011160	.010468	-.009263	-.009494
P9710	2017-06-15	.000969	.003969	.010886	.010308	-.009395	-.009485
P9705	2017-06-14	-.000031	-.000031	.002313	.003940	-.001210	-.000415
P9706	2017-06-14	-.007031	-.006031	.006612	.006425	-.002714	-.003446
P9707	2017-06-14	-.000031	-.000031	-.000854	-.001901	.000215	-.004038
P9709	2017-06-14	-.006031	-.006031	.006718	.006732	-.003404	-.003889
P9710	2017-06-14	-.006031	-.006031	.006602	.006613	-.003226	-.003746
