MarkettypeID,TradingDate,RiskPremium1,RiskPremium2,SMB1,SMB2,HML1,HML2
P9709,2015-12-08,-0.020031,-0.020031,0.001484,0.001212,-0.001525,-0.0017120000000000002
P9709,2015-12-09,0.0009689999999999999,-3.1e-05,-0.0038060000000000004,-0.005266,-0.0013109999999999999,-0.004058
P9709,2015-12-10,-0.004031,-0.004031,0.0011560000000000001,0.003,-0.0065980000000000006,-0.005147
P9709,2015-12-11,-0.007031,-0.007031,-0.0033689999999999996,-0.0022170000000000002,-0.0013390000000000001,0.00043200000000000004
P9709,2015-12-14,0.024968999999999998,0.024968999999999998,-0.007383,-0.008026,-0.00037400000000000004,0.00116
P9709,2015-12-15,-3.1e-05,0.0019690000000000003,0.019566,0.019015,-0.009287,-0.00864
P9709,2015-12-16,0.0029690000000000003,0.0039689999999999994,0.009219,0.008405,-0.0007070000000000001,-0.000813
P9709,2015-12-17,0.020968999999999998,0.022969,0.013388999999999998,0.013253999999999998,-0.00242,-0.00187
P9709,2015-12-18,-3.1e-05,-0.001031,0.001898,0.001465,-0.0022530000000000002,-0.0026260000000000003
P9709,2015-12-21,0.016969,0.015969,-0.009836,-0.010775,0.0015609999999999999,0.001971
P9709,2015-12-22,0.0039689999999999994,0.0049689999999999995,0.007878,0.0068,-0.005649,-0.0049770000000000005
P9709,2015-12-23,-0.006031,-0.007031,-0.008137,-0.007359999999999999,0.0038640000000000002,0.003404
P9709,2015-12-24,-0.005031,-0.005031,0.007541,0.008587000000000001,0.0018920000000000002,-2.1e-05
P9709,2015-12-25,0.0039689999999999994,0.0049689999999999995,0.010022,0.009453,-0.00061,-0.001199
P9709,2015-12-28,-0.026031,-0.025031,0.0032979999999999997,0.003061,0.0011070000000000001,0.001726
P9709,2015-12-29,0.008969,0.008969,0.006492,0.005111999999999999,-0.000834,-0.001114
P9709,2015-12-30,0.0049689999999999995,0.0049689999999999995,0.012950999999999999,0.012545,-0.006986,-0.007174
P9709,2015-12-31,-0.012031,-0.013031000000000001,-0.0057799999999999995,-0.005158,0.002729,0.0036299999999999995
P9709,2016-01-04,-0.074031,-0.07703099999999999,-0.017674000000000002,-0.016613,0.014878,0.01495
P9709,2016-01-05,-0.007031,-0.009031,-0.022036,-0.021727,0.01168,0.014844
P9709,2016-01-06,0.023969,0.024968999999999998,0.007751999999999999,0.006831,0.00324,0.003243
P9709,2016-01-07,-0.075031,-0.07803099999999999,-0.018,-0.01678,0.016402,0.016009
P9709,2016-01-08,0.016969,0.016969,-0.012472,-0.012263,0.013373,0.014524
P9709,2016-01-11,-0.05903099999999999,-0.061030999999999995,-0.023643,-0.021733000000000002,0.017498,0.016613
P9709,2016-01-12,0.0019690000000000003,0.0029690000000000003,-0.00855,-0.008765,0.0015789999999999999,-0.000791
P9709,2016-01-13,-0.028031,-0.030031,-0.018024000000000002,-0.017074000000000002,0.011762,0.010607
P9709,2016-01-14,0.023969,0.027969,0.016028999999999998,0.015919,-0.015094999999999999,-0.016783000000000003
P9709,2016-01-15,-0.037031,-0.037031,-0.003944,-0.00212,-0.0007030000000000001,-0.002921
P9709,2016-01-18,0.007969,0.009969,0.017562,0.018183,-0.01253,-0.012762
P9709,2016-01-19,0.034969,0.035969,0.011346,0.010068,-0.008198,-0.007242
P9709,2016-01-20,-0.011031000000000001,-0.011031000000000001,0.008088,0.007937999999999999,0.002127,0.002659
P9709,2016-01-21,-0.035031,-0.037031,-0.010939,-0.008864,0.013094,0.010804000000000001
P9709,2016-01-22,0.012969,0.013969,0.005992,0.005288,-0.00405,-0.003694
P9709,2016-01-25,0.007969,0.008969,0.011141,0.010799,-0.001573,-0.001715
P9709,2016-01-26,-0.068031,-0.071031,-0.011809,-0.010613,0.0094,0.008457
P9709,2016-01-27,-0.006031,-0.007031,-0.007098,-0.006773,0.0066170000000000005,0.0048259999999999996
P9709,2016-01-28,-0.033031,-0.036031,-0.017514,-0.017459,0.010081999999999999,0.00911
P9709,2016-01-29,0.033969,0.034969,0.0061719999999999995,0.005729,-0.012143000000000001,-0.011934
P9709,2016-02-01,-0.017031,-0.016031,0.004887,0.005396,-0.002393,-0.001394
P9709,2016-02-02,0.025969,0.028968999999999998,0.015629,0.014740000000000001,-0.011667,-0.010731000000000001
P9709,2016-02-03,-0.002031,-0.001031,0.011775,0.009966,-0.0076040000000000005,-0.007932
P9709,2016-02-04,0.015969,0.017969,0.010163,0.009956,-0.0072510000000000005,-0.005713
P9709,2016-02-05,-0.008031,-0.009031,-0.000897,-0.00023999999999999998,0.003999,0.0034770000000000005
